1692.32,1692.13,1692.28,1693.33,1695.86,1696.91,1697.51,1698.01,1699.24,1700.49,1700.69,1700.69,1701.29,1702.78,1703.77,1702.80,1702.09,1701.73,1700.88,1699.88,1699.25,1700.00,1701.60,1703.24,1704.74,1706.15,1708.02,1710.48,1713.09,1716.53,1720.98,1725.93,1730.83,1735.90,1739.93,1743.80,1748.41,1751.25,1753.33,1753.60,1753.36,1755.02,1756.30,1758.02,1761.62,1766.31,1771.03,1775.36,1778.76,1782.03,1784.95,1787.04,1788.06,1788.18,1787.37,1786.99,1787.10,1786.69,1783.53,1781.70,1780.27,1772.13,1765.02,1761.13,1758.55,1759.90,1761.83,1762.76,1765.43,1770.11,1776.94,1787.28,1795.61,1804.44,1814.42,1823.91,1833.82,1843.88,1850.35,1861.63,1871.14,1878.10,1880.55,1884.60,1891.81,1896.01,1900.10,1905.80,1910.86,1913.68,1916.32,1916.12,1912.69,1904.01,1892.55,1887.01,1889.69,1890.60,1889.64,1889.15,1890.11,1890.76,1889.67,1889.17,1888.60,1883.85,1876.80,1868.55,1859.74,1852.54,1844.79,1837.72,1829.99,1823.07,1814.79,1805.50,1794.15,1781.95,1771.66,1762.29,1748.63,1735.49,1724.17,1711.71,1700.57,1688.68,1678.58,1670.20,1660.47,1651.97,1642.88,1634.64,1627.50,1621.05,1614.29,1607.62,1601.74,1596.02,1590.38,1584.93,1580.25,1580.10,1578.24,1575.79,1573.93,1572.71,1571.67,1572.94,1576.99,1583.72,1592.03,1598.67,1598.09,1590.20,1574.19,1563.45,1564.95,1565.97,1559.19,1550.92,1543.51,1538.65,1534.36,1528.89,1522.10,1519.93,1516.20,1509.09,1500.16,1491.79,1483.24,1473.59,1463.96,1456.44,1449.62,1444.59,1441.06,1437.06,1432.86,1428.74,1425.02,1422.38,1424.01,1431.53,1440.37,1447.49,1450.26,1444.07,1429.38,1420.14,1416.47,1413.51,1412.66,1414.94,1416.86,1418.71,1425.21,1438.37,1446.18,1451.45,1452.18,1451.22,1447.57,1445.06,1442.74,1439.65,1438.35,1438.01,1439.36,1440.15,1443.34,1445.82,1446.75,1449.63,1451.96,1450.22,1446.11,1444.25,1448.56,1454.20,1459.96,1466.08,1472.08,1478.18,1483.14,1487.70,1491.55,1494.89,1498.12,1500.91,1503.13,1502.96,1501.80,1500.63,1499.40,1498.26,1498.63,1500.59,1503.87,1507.14,1511.20,1517.96,1526.75,1532.87,1537.38,1541.41,1545.20,1548.84,1553.35,1558.61,1563.67,1568.66,1571.21,1572.85,1574.07,1573.41
1689.87,1689.69,1689.68,1690.04,1690.98,1691.88,1692.89,1693.84,1695.44,1697.07,1697.99,1698.29,1698.32,1699.00,1700.34,1700.67,1700.31,1699.87,1699.74,1699.22,1699.49,1701.31,1703.10,1704.80,1706.74,1709.00,1711.26,1714.23,1717.16,1720.80,1725.39,1730.25,1735.11,1740.07,1744.25,1748.91,1752.00,1754.64,1755.48,1755.03,1754.38,1755.76,1757.10,1758.68,1761.21,1765.09,1768.76,1772.00,1774.76,1777.06,1778.87,1780.68,1782.04,1782.33,1781.34,1780.43,1779.94,1778.91,1775.24,1772.11,1768.42,1762.76,1756.52,1749.68,1748.65,1751.15,1753.25,1757.89,1763.87,1770.53,1779.43,1790.50,1796.10,1804.40,1815.35,1826.22,1836.30,1845.56,1856.34,1868.10,1877.43,1883.23,1886.95,1890.32,1895.15,1899.74,1904.27,1909.53,1913.06,1914.49,1913.89,1910.31,1898.31,1886.51,1876.88,1872.94,1872.91,1873.36,1873.15,1873.11,1874.70,1876.44,1875.37,1874.62,1875.67,1876.20,1874.23,1870.19,1863.55,1860.48,1856.88,1851.45,1843.04,1834.26,1825.37,1816.46,1807.52,1796.68,1784.49,1773.38,1761.57,1747.79,1735.02,1723.56,1711.79,1701.26,1687.49,1675.34,1665.59,1655.54,1645.77,1637.27,1629.73,1622.88,1615.37,1608.31,1601.61,1595.10,1589.22,1584.55,1580.09,1576.37,1574.49,1572.40,1571.25,1570.50,1569.88,1571.06,1577.21,1586.40,1594.77,1597.84,1593.84,1585.39,1571.55,1557.32,1555.43,1555.00,1546.36,1539.27,1535.52,1532.23,1527.52,1520.79,1518.44,1516.34,1511.43,1503.70,1495.31,1487.96,1481.68,1474.69,1468.34,1463.21,1456.65,1448.48,1442.33,1434.99,1430.40,1427.45,1424.08,1420.60,1418.98,1423.68,1433.67,1442.95,1445.01,1436.34,1423.01,1417.92,1414.45,1412.17,1413.20,1416.43,1419.08,1425.93,1438.45,1449.12,1457.04,1459.38,1457.48,1453.93,1450.54,1447.73,1444.83,1444.05,1444.36,1444.40,1446.18,1446.35,1448.27,1451.38,1451.95,1453.01,1455.82,1457.24,1454.24,1450.44,1454.30,1459.22,1464.25,1470.26,1475.88,1481.16,1485.57,1489.52,1492.48,1495.53,1498.30,1500.92,1503.36,1504.90,1504.12,1503.09,1502.30,1501.12,1500.00,1500.11,1502.45,1505.43,1508.46,1514.05,1524.87,1531.77,1536.23,1540.58,1544.61,1548.51,1552.66,1557.11,1561.48,1566.18,1569.77,1571.77,1571.97,1570.87
1685.88,1685.77,1685.79,1686.02,1686.75,1687.46,1688.47,1689.85,1691.50,1693.03,1694.05,1694.47,1694.73,1695.79,1697.07,1697.92,1697.89,1697.47,1697.40,1697.45,1699.53,1701.81,1704.02,1706.17,1708.37,1710.84,1713.91,1716.98,1720.64,1724.40,1728.87,1733.41,1738.27,1742.56,1746.86,1750.69,1753.21,1755.00,1755.09,1754.22,1753.26,1754.20,1755.45,1757.11,1759.31,1762.18,1765.33,1768.27,1770.53,1772.60,1774.43,1776.33,1777.45,1777.26,1775.40,1774.21,1774.61,1771.57,1767.27,1763.00,1758.88,1753.93,1746.81,1739.77,1741.26,1746.48,1754.15,1762.14,1768.53,1776.31,1784.47,1791.98,1798.92,1807.69,1817.67,1828.38,1839.05,1850.11,1861.74,1871.41,1879.31,1885.06,1890.14,1894.76,1899.12,1903.34,1907.66,1911.19,1911.84,1911.10,1909.31,1900.36,1884.01,1870.67,1863.85,1860.57,1859.32,1858.37,1857.07,1855.21,1858.88,1863.04,1862.22,1860.29,1861.15,1861.84,1862.44,1863.72,1862.03,1866.42,1867.16,1856.37,1848.79,1842.09,1834.89,1827.07,1818.88,1810.05,1799.79,1787.74,1774.50,1761.32,1749.60,1738.14,1725.58,1713.32,1697.16,1681.78,1670.89,1660.63,1649.69,1640.45,1632.36,1623.93,1616.42,1609.95,1603.06,1595.92,1588.77,1583.18,1578.35,1574.40,1571.89,1569.87,1569.06,1568.79,1569.07,1572.61,1581.05,1591.67,1599.48,1599.68,1593.12,1582.03,1568.31,1553.71,1544.82,1539.95,1534.74,1530.28,1526.67,1523.63,1518.87,1515.13,1514.74,1513.33,1508.13,1502.23,1498.07,1493.98,1489.72,1484.38,1479.64,1472.55,1466.19,1458.66,1449.45,1440.96,1430.50,1424.90,1421.91,1419.19,1416.55,1418.46,1425.71,1434.84,1435.83,1426.36,1415.54,1412.44,1410.94,1412.50,1415.43,1418.81,1427.48,1438.27,1448.60,1457.54,1461.24,1461.10,1458.64,1455.40,1452.51,1449.62,1448.84,1449.63,1450.84,1451.28,1453.43,1453.94,1455.86,1458.71,1458.91,1457.92,1459.05,1461.77,1461.28,1457.69,1458.44,1463.20,1468.02,1473.93,1479.36,1482.92,1487.23,1490.92,1493.36,1495.56,1497.84,1500.01,1502.71,1505.46,1506.41,1505.71,1504.99,1504.18,1503.31,1502.48,1502.84,1504.59,1506.72,1510.12,1522.01,1530.45,1535.14,1539.64,1543.34,1545.91,1548.88,1553.26,1558.68,1563.03,1566.89,1569.16,1567.70,1565.85
1681.56,1681.66,1681.72,1681.94,1682.79,1683.38,1684.30,1685.71,1687.41,1688.94,1690.02,1690.56,1691.35,1692.58,1693.69,1694.61,1694.68,1694.44,1694.57,1695.52,1698.06,1700.56,1703.03,1705.76,1708.36,1711.54,1715.05,1718.53,1722.56,1726.83,1731.17,1735.63,1740.14,1744.03,1748.26,1751.13,1753.02,1753.66,1753.26,1752.33,1751.64,1752.39,1753.67,1755.29,1757.34,1759.36,1762.02,1764.86,1767.04,1768.91,1770.41,1772.52,1773.76,1773.18,1770.97,1768.96,1768.44,1762.62,1757.81,1753.58,1748.89,1742.69,1736.17,1737.48,1743.94,1751.42,1760.72,1767.27,1774.03,1782.06,1789.26,1796.81,1804.92,1814.29,1823.14,1832.95,1844.30,1856.20,1864.61,1872.33,1879.25,1885.51,1891.59,1897.48,1901.63,1905.32,1909.07,1909.43,1905.90,1903.80,1897.78,1882.34,1864.06,1853.99,1847.18,1841.36,1839.31,1839.40,1835.51,1832.50,1843.49,1849.40,1849.08,1848.04,1849.92,1851.23,1852.37,1855.32,1859.18,1862.69,1862.10,1851.85,1845.28,1840.14,1833.97,1828.71,1823.66,1818.38,1810.49,1801.24,1789.17,1776.05,1764.98,1753.41,1736.88,1720.51,1703.67,1688.09,1675.33,1665.60,1655.02,1645.69,1636.06,1626.99,1617.93,1610.42,1603.71,1596.02,1588.31,1582.06,1575.45,1571.57,1570.29,1568.32,1567.50,1568.39,1570.00,1576.42,1587.80,1596.56,1604.00,1602.99,1592.18,1578.91,1566.05,1553.14,1542.11,1535.90,1530.49,1520.01,1515.90,1514.59,1511.95,1508.72,1509.86,1512.08,1510.09,1506.41,1503.42,1500.72,1496.16,1490.67,1484.57,1477.92,1470.66,1463.82,1455.73,1445.88,1434.34,1424.42,1419.77,1417.05,1414.36,1415.32,1418.27,1420.74,1419.95,1414.57,1410.72,1409.93,1410.49,1415.33,1420.18,1426.93,1436.06,1444.78,1452.82,1459.11,1462.17,1462.37,1460.17,1457.82,1455.44,1453.94,1454.06,1454.61,1456.56,1457.81,1459.84,1461.63,1464.41,1466.09,1464.97,1462.44,1462.63,1464.70,1464.45,1463.00,1463.11,1466.46,1472.34,1478.05,1481.24,1484.28,1487.12,1489.92,1492.31,1494.82,1497.30,1499.75,1502.61,1505.80,1508.20,1508.15,1507.58,1507.62,1507.22,1506.55,1506.01,1506.66,1508.31,1509.51,1518.33,1527.48,1531.25,1534.82,1539.63,1542.04,1544.99,1548.49,1553.25,1557.52,1560.26,1562.63,1560.94,1560.06
1676.99,1677.25,1677.34,1677.79,1678.74,1679.23,1680.05,1681.52,1683.31,1684.62,1685.35,1685.98,1687.16,1689.39,1690.43,1691.30,1691.39,1691.45,1691.92,1693.66,1696.26,1699.05,1701.84,1704.73,1707.92,1711.35,1715.02,1718.78,1723.24,1727.84,1732.53,1737.29,1741.35,1744.63,1748.65,1751.05,1751.65,1751.33,1750.63,1750.13,1749.88,1750.67,1752.14,1753.81,1755.72,1757.67,1759.61,1762.08,1764.65,1766.41,1767.82,1769.24,1770.22,1769.67,1767.65,1765.18,1761.20,1755.62,1749.55,1743.81,1738.91,1732.94,1730.77,1739.46,1747.63,1755.56,1764.18,1772.84,1780.62,1786.79,1794.49,1802.97,1810.78,1820.18,1830.94,1840.95,1850.69,1859.67,1865.69,1871.78,1878.62,1884.99,1891.32,1898.21,1902.63,1904.70,1903.29,1898.27,1892.08,1885.01,1875.44,1861.38,1844.81,1833.73,1825.30,1818.02,1814.17,1813.37,1810.60,1813.36,1827.01,1834.03,1832.71,1833.75,1835.35,1837.33,1840.50,1844.13,1848.27,1852.73,1850.69,1843.31,1837.21,1831.03,1825.02,1820.62,1817.66,1815.51,1812.27,1807.04,1800.17,1788.61,1777.36,1763.94,1743.95,1722.95,1705.83,1693.03,1679.28,1669.12,1662.37,1656.80,1644.89,1632.30,1620.06,1610.29,1601.97,1592.50,1585.90,1579.83,1571.96,1568.38,1567.85,1566.66,1568.63,1571.70,1576.59,1584.87,1594.46,1601.83,1608.93,1608.85,1600.09,1587.88,1574.62,1560.41,1548.80,1541.67,1536.05,1523.49,1512.11,1504.17,1500.32,1496.88,1500.86,1506.88,1506.60,1502.60,1501.80,1500.68,1495.67,1489.55,1480.84,1474.44,1469.08,1462.88,1455.96,1447.23,1435.86,1423.81,1417.68,1414.73,1412.13,1411.49,1411.59,1411.60,1411.10,1410.13,1409.90,1410.02,1412.78,1418.15,1424.77,1432.19,1438.99,1446.88,1453.31,1458.30,1461.71,1464.12,1462.91,1460.54,1459.34,1459.39,1459.90,1460.20,1462.22,1464.05,1464.80,1467.65,1470.75,1471.45,1469.42,1466.03,1466.31,1467.92,1468.38,1468.06,1468.76,1470.37,1475.00,1479.53,1483.32,1487.03,1489.23,1491.07,1493.24,1495.93,1498.83,1501.82,1504.55,1507.04,1509.43,1510.71,1511.16,1511.62,1511.28,1510.57,1509.99,1509.81,1511.37,1512.31,1515.65,1521.38,1524.39,1527.65,1530.31,1533.68,1540.30,1544.16,1547.79,1551.60,1554.43,1556.31,1555.59,1557.92
1672.13,1672.59,1672.87,1673.59,1674.55,1675.06,1675.43,1676.57,1679.05,1680.14,1680.36,1681.08,1682.90,1686.63,1687.73,1688.47,1688.34,1688.60,1689.43,1691.74,1694.54,1697.28,1699.88,1702.91,1706.75,1710.65,1714.47,1718.66,1723.33,1728.22,1732.99,1737.70,1742.32,1745.66,1748.27,1749.77,1749.80,1749.23,1748.68,1748.41,1748.38,1749.35,1750.68,1752.31,1754.17,1756.11,1757.97,1760.08,1762.29,1763.95,1765.52,1766.74,1767.55,1766.99,1764.96,1762.45,1758.22,1752.81,1744.55,1736.10,1729.96,1725.61,1730.24,1739.95,1749.04,1757.65,1766.41,1775.03,1782.58,1790.27,1798.62,1808.75,1818.13,1827.18,1837.78,1845.29,1852.36,1858.47,1863.76,1869.80,1876.68,1882.98,1889.15,1896.19,1900.65,1899.58,1890.38,1879.63,1870.59,1863.12,1856.48,1845.57,1830.11,1816.05,1806.04,1796.46,1790.59,1790.81,1791.25,1800.13,1811.72,1817.06,1815.13,1814.66,1816.11,1818.05,1820.87,1826.09,1833.69,1838.81,1838.04,1830.91,1824.55,1817.95,1811.72,1809.02,1807.80,1807.45,1805.88,1803.15,1800.33,1790.96,1782.39,1770.90,1750.17,1727.79,1709.91,1697.00,1685.06,1677.58,1671.30,1664.27,1651.74,1636.43,1622.47,1610.63,1599.86,1589.01,1582.46,1575.33,1567.84,1564.23,1564.34,1565.51,1571.59,1579.90,1586.83,1592.81,1598.32,1603.99,1608.94,1611.32,1606.47,1593.80,1581.06,1570.73,1560.37,1550.73,1543.40,1532.81,1520.52,1508.35,1497.64,1489.67,1491.53,1496.21,1494.73,1491.37,1491.50,1492.32,1487.92,1481.31,1473.88,1467.27,1462.07,1457.78,1452.51,1445.01,1435.59,1423.24,1415.77,1412.21,1409.66,1409.34,1409.80,1409.90,1409.90,1409.90,1410.06,1411.97,1416.05,1421.10,1426.05,1431.62,1438.83,1445.77,1451.74,1456.06,1460.05,1463.84,1465.75,1464.31,1463.92,1464.68,1466.42,1468.38,1470.01,1470.76,1470.80,1472.08,1474.31,1474.49,1471.81,1469.16,1470.86,1474.05,1475.77,1476.66,1477.87,1477.95,1479.65,1483.07,1486.62,1490.74,1493.43,1494.70,1495.72,1497.50,1500.27,1504.26,1507.34,1509.70,1512.28,1514.78,1516.18,1516.29,1515.60,1515.60,1515.61,1515.39,1516.10,1516.54,1516.99,1518.13,1520.20,1523.33,1525.61,1527.84,1533.70,1538.29,1540.17,1543.32,1546.96,1549.64,1550.74,1555.14
1666.67,1667.29,1668.01,1669.27,1670.32,1670.88,1670.66,1671.47,1674.82,1675.67,1675.82,1678.61,1681.97,1684.19,1685.11,1685.88,1685.56,1685.94,1687.51,1690.08,1692.74,1695.42,1698.11,1701.40,1705.47,1709.43,1713.64,1718.28,1723.08,1727.79,1732.57,1737.64,1743.00,1746.19,1747.88,1748.20,1747.99,1747.45,1746.93,1746.75,1747.01,1748.05,1749.29,1750.61,1752.58,1754.57,1756.37,1758.37,1760.17,1761.81,1763.17,1764.16,1764.91,1764.42,1762.35,1759.56,1755.27,1749.87,1739.77,1729.45,1722.18,1722.20,1730.57,1739.92,1748.90,1758.16,1767.19,1774.64,1782.60,1792.58,1802.28,1814.19,1823.26,1831.18,1839.98,1845.65,1850.72,1855.78,1860.50,1866.84,1873.99,1880.05,1886.30,1892.17,1895.07,1888.63,1874.98,1864.04,1855.26,1847.53,1838.54,1827.92,1817.70,1803.95,1789.79,1781.53,1775.14,1772.62,1777.48,1789.95,1798.46,1799.69,1798.32,1797.92,1798.78,1799.95,1803.35,1812.27,1823.06,1828.31,1826.40,1818.69,1810.86,1802.96,1796.40,1796.23,1796.28,1795.53,1793.85,1792.20,1788.82,1781.57,1774.71,1767.42,1757.24,1739.30,1718.72,1705.09,1695.27,1686.73,1677.64,1667.94,1654.83,1638.66,1624.00,1610.84,1598.81,1586.95,1579.09,1573.68,1567.41,1560.60,1560.27,1562.57,1570.96,1581.55,1587.20,1591.41,1594.48,1599.47,1605.07,1610.46,1611.12,1602.69,1596.31,1588.77,1573.89,1559.36,1547.38,1539.46,1525.89,1514.87,1503.08,1492.12,1484.09,1483.11,1481.08,1480.25,1480.39,1479.76,1477.81,1473.71,1465.91,1458.76,1454.40,1450.88,1447.17,1440.88,1432.59,1422.90,1415.15,1409.56,1408.47,1409.17,1409.73,1409.90,1409.90,1410.26,1412.84,1417.34,1423.54,1430.53,1433.44,1433.53,1437.45,1443.70,1449.40,1454.00,1458.57,1462.94,1466.97,1468.38,1468.57,1470.26,1474.31,1478.17,1480.08,1480.85,1480.89,1480.31,1479.53,1477.76,1475.13,1475.06,1479.60,1483.69,1486.28,1486.87,1487.09,1487.36,1488.12,1491.10,1492.33,1495.74,1498.38,1499.77,1499.81,1501.45,1504.34,1507.99,1510.74,1513.71,1516.63,1519.03,1520.64,1520.56,1520.10,1520.98,1521.42,1521.34,1521.13,1521.27,1522.45,1523.12,1523.17,1524.64,1526.34,1527.58,1530.89,1533.39,1535.04,1536.61,1538.71,1541.05,1545.67,1549.57
1660.89,1661.38,1662.63,1664.72,1666.23,1667.21,1667.37,1668.76,1670.92,1671.49,1673.35,1677.14,1679.95,1681.38,1682.24,1683.16,1682.82,1683.49,1685.88,1688.52,1691.11,1693.74,1696.87,1700.18,1703.95,1707.72,1712.09,1717.65,1722.60,1727.08,1732.08,1737.78,1743.34,1745.99,1746.81,1746.48,1746.20,1745.62,1745.22,1745.18,1745.59,1746.79,1748.09,1749.44,1751.38,1753.22,1754.81,1756.59,1758.38,1759.80,1760.76,1761.33,1762.29,1762.19,1758.06,1753.52,1751.86,1745.02,1733.19,1722.20,1715.39,1720.94,1730.26,1739.03,1747.78,1757.76,1766.67,1774.45,1783.47,1793.97,1804.09,1815.45,1823.83,1831.00,1838.15,1843.23,1847.86,1852.57,1856.81,1862.76,1870.92,1876.83,1882.64,1887.63,1887.42,1878.89,1867.91,1854.72,1841.33,1829.99,1819.77,1810.19,1804.03,1797.62,1779.56,1767.22,1760.01,1755.08,1761.63,1773.11,1784.37,1784.76,1781.62,1781.30,1782.22,1782.92,1787.51,1800.97,1812.86,1819.38,1816.11,1807.15,1799.45,1787.61,1779.30,1781.39,1782.02,1781.46,1779.63,1777.66,1773.28,1767.50,1760.42,1753.98,1749.20,1740.93,1725.72,1708.10,1696.67,1686.60,1675.41,1663.49,1651.08,1635.70,1623.54,1609.42,1597.73,1584.43,1576.44,1571.39,1563.87,1556.86,1554.42,1558.29,1565.92,1573.74,1580.02,1583.09,1586.89,1592.19,1599.93,1606.35,1612.38,1611.75,1607.62,1596.90,1580.91,1564.59,1547.43,1537.37,1525.34,1514.32,1502.70,1494.03,1485.88,1478.57,1472.19,1469.33,1469.36,1469.27,1468.74,1464.53,1457.69,1451.96,1447.90,1444.74,1441.19,1435.68,1428.69,1422.11,1414.85,1408.28,1408.14,1409.03,1409.71,1409.90,1410.35,1413.10,1416.91,1422.49,1430.49,1437.00,1441.06,1441.51,1442.81,1448.00,1452.13,1454.81,1458.09,1462.78,1467.57,1470.58,1472.69,1476.85,1483.12,1488.51,1489.83,1491.01,1493.34,1493.70,1489.55,1483.19,1480.08,1483.32,1486.74,1490.68,1495.11,1497.03,1496.62,1496.63,1496.15,1498.10,1499.24,1501.26,1504.27,1506.22,1506.79,1509.24,1510.96,1513.63,1515.81,1518.64,1521.22,1522.93,1524.21,1524.58,1524.81,1525.88,1526.39,1526.36,1526.04,1526.27,1527.94,1529.15,1529.71,1530.29,1531.02,1531.58,1532.16,1532.76,1535.35,1537.14,1537.25,1539.33,1542.99,1546.11
1656.64,1657.08,1658.31,1660.62,1662.53,1663.68,1664.61,1666.21,1667.36,1668.72,1671.09,1674.05,1676.22,1677.90,1678.92,1680.55,1680.14,1681.34,1684.03,1686.85,1689.38,1691.93,1694.97,1698.83,1702.92,1706.80,1711.28,1717.09,1722.33,1727.07,1732.05,1737.99,1743.09,1745.39,1745.41,1744.68,1743.95,1743.44,1743.46,1743.58,1744.44,1745.81,1747.27,1748.82,1750.49,1752.16,1753.62,1755.09,1756.71,1757.96,1758.54,1758.92,1759.63,1755.61,1747.98,1747.48,1745.75,1737.70,1726.14,1712.95,1711.31,1719.50,1729.00,1737.11,1745.28,1755.51,1765.74,1774.49,1783.79,1794.24,1803.52,1813.63,1821.68,1828.21,1834.15,1839.07,1843.76,1848.54,1853.13,1858.45,1866.87,1873.64,1878.28,1881.86,1880.03,1873.28,1863.17,1848.31,1829.98,1818.05,1804.49,1792.04,1785.81,1782.85,1771.66,1752.91,1742.48,1737.96,1743.96,1755.57,1767.15,1767.82,1762.55,1761.77,1761.55,1762.93,1773.31,1787.61,1801.50,1810.11,1806.90,1797.00,1785.67,1773.81,1764.50,1765.43,1767.62,1767.66,1765.14,1761.31,1754.16,1748.01,1741.25,1733.51,1729.25,1728.37,1722.45,1704.70,1687.87,1673.93,1662.56,1652.83,1640.60,1627.94,1617.93,1606.47,1594.40,1578.86,1573.24,1566.50,1559.24,1553.58,1549.85,1551.31,1559.97,1565.83,1571.31,1574.11,1577.05,1583.22,1592.47,1601.72,1609.96,1615.31,1610.61,1595.60,1580.63,1564.45,1545.27,1534.66,1524.97,1515.66,1508.11,1500.02,1491.50,1483.12,1476.13,1468.27,1460.52,1457.93,1457.33,1454.43,1450.27,1444.77,1441.79,1438.59,1433.60,1429.28,1423.68,1419.13,1413.34,1407.30,1408.03,1408.82,1409.60,1411.05,1414.63,1417.50,1421.07,1427.86,1434.91,1440.81,1444.83,1448.38,1450.67,1453.32,1457.41,1460.73,1462.03,1463.52,1467.66,1472.62,1476.86,1481.26,1487.39,1493.15,1496.39,1498.59,1501.86,1504.19,1499.87,1490.71,1489.87,1494.27,1497.48,1499.45,1503.21,1506.36,1507.52,1507.48,1507.77,1508.61,1508.05,1507.49,1511.23,1513.78,1514.03,1516.60,1518.18,1519.07,1521.15,1523.68,1526.06,1527.37,1528.31,1528.91,1529.81,1531.18,1531.80,1531.92,1531.39,1531.99,1533.95,1535.08,1535.40,1535.52,1536.11,1537.34,1538.06,1536.49,1538.27,1541.88,1541.25,1540.46,1541.01,1543.72
1652.75,1653.63,1654.99,1657.22,1659.36,1660.88,1662.09,1663.26,1664.90,1666.83,1668.73,1670.60,1672.28,1673.92,1675.57,1677.20,1677.50,1679.62,1682.63,1685.37,1687.60,1689.84,1693.03,1697.68,1702.03,1706.15,1710.75,1716.71,1722.41,1727.46,1732.34,1737.67,1741.90,1743.36,1742.94,1741.64,1740.71,1741.07,1741.52,1742.46,1743.71,1745.17,1746.73,1748.29,1749.85,1751.48,1752.91,1754.21,1755.23,1756.14,1756.52,1756.41,1754.88,1750.33,1746.93,1742.70,1737.97,1728.80,1716.01,1705.44,1709.36,1717.64,1726.60,1733.92,1741.23,1751.34,1763.73,1775.00,1783.55,1793.63,1803.02,1811.69,1817.85,1823.47,1829.31,1834.40,1839.32,1844.03,1849.76,1855.63,1861.47,1868.28,1873.04,1876.23,1874.45,1867.62,1857.00,1842.23,1823.52,1809.00,1787.85,1771.34,1764.20,1763.11,1761.93,1745.10,1726.54,1721.49,1726.80,1738.74,1749.00,1748.34,1742.47,1741.28,1741.11,1744.64,1760.24,1775.32,1787.12,1799.03,1796.52,1783.48,1770.95,1759.43,1748.47,1746.24,1746.98,1748.14,1748.89,1746.16,1738.74,1730.34,1723.66,1715.36,1708.74,1709.62,1710.00,1702.19,1685.12,1667.15,1650.84,1637.85,1626.64,1617.14,1607.56,1600.32,1589.09,1578.42,1569.69,1560.85,1556.07,1552.19,1548.42,1547.65,1552.41,1559.08,1564.50,1567.13,1569.26,1575.53,1585.71,1597.05,1607.51,1614.19,1611.40,1596.63,1582.54,1566.95,1550.20,1537.13,1529.65,1522.13,1515.54,1505.71,1496.07,1490.26,1484.35,1476.76,1466.18,1454.65,1449.09,1446.22,1441.94,1436.28,1434.14,1431.37,1425.87,1421.69,1418.04,1415.55,1411.44,1406.62,1407.91,1409.11,1410.89,1418.47,1424.64,1426.48,1427.44,1430.12,1436.19,1441.67,1446.42,1450.96,1455.63,1458.96,1463.10,1466.99,1468.65,1468.83,1469.60,1472.78,1478.36,1483.92,1489.28,1495.05,1500.65,1504.30,1507.84,1511.19,1506.88,1499.24,1502.03,1506.55,1509.73,1511.97,1512.99,1515.81,1519.73,1519.44,1522.01,1522.57,1519.76,1518.97,1522.50,1523.61,1521.99,1524.13,1525.14,1525.94,1527.21,1528.88,1531.43,1532.57,1534.22,1535.53,1536.47,1537.64,1538.31,1538.67,1538.13,1539.04,1540.61,1541.71,1541.77,1540.67,1541.12,1542.92,1543.40,1540.81,1544.12,1547.54,1547.12,1545.41,1544.44,1547.10
