1002.80,1020.04,1034.32,1043.25,1046.90,1050.89,1057.70,1057.76,1070.82,1079.44,1079.88,1084.74,1093.41,1109.80,1128.81,1149.91,1169.41,1193.55,1214.35,1235.21,1263.07,1292.83,1310.53,1307.91,1298.45,1301.17,1304.56,1309.76,1302.70,1286.62,1269.04,1249.09,1229.09,1213.75,1204.69,1196.87,1195.30,1207.26,1223.43,1239.79,1252.43,1265.19,1268.61,1251.64,1238.64,1241.16,1252.91,1265.29,1279.17,1294.88,1306.88,1316.53,1327.94,1341.38,1355.69,1368.58,1381.14,1396.87,1404.47,1406.01,1404.86,1402.84,1400.77,1395.98,1392.36,1394.32,1396.21,1394.44,1388.63,1380.99,1370.36,1366.48,1364.34,1362.80,1362.26,1362.15,1362.93,1363.59,1366.19,1372.50,1378.83,1382.97,1372.88,1374.57,1386.64,1395.88,1406.18,1412.93,1415.66,1416.70,1415.63,1414.46,1414.01,1411.94,1405.98,1392.14,1376.64,1365.73,1362.28,1355.68,1344.03,1326.85,1312.29,1300.23,1284.27,1262.68,1266.26,1284.86,1297.08,1306.23,1315.19,1326.45,1336.01,1348.31,1359.21,1361.85,1358.82,1352.63,1343.00,1334.30,1328.12,1321.58,1311.08,1297.44,1284.09,1276.68,1270.78,1261.20,1248.99,1237.74,1228.49,1219.16,1212.55,1202.86,1208.31,1227.36,1236.31,1225.39,1213.90,1198.08,1173.83,1158.45,1153.72,1152.31,1149.13,1149.24,1159.11,1167.01,1165.20,1157.55,1172.97,1191.06,1206.30,1218.32,1224.73,1221.85,1216.31,1222.64,1231.09,1233.97,1229.27,1226.72,1215.60,1194.64,1181.94,1174.41,1168.76,1165.21,1162.04,1155.71,1147.88,1156.63,1166.33,1178.46,1190.02,1203.46,1215.69,1222.74,1227.37,1233.66,1241.05,1246.72,1249.57,1248.76,1248.86,1249.01,1249.44,1249.71,1250.23,1251.31,1252.15,1252.61,1252.08,1251.95,1254.44,1257.31,1258.43,1255.70,1251.93,1247.25,1242.43,1239.62,1236.38,1227.43,1210.66,1196.69,1187.77,1179.01,1169.37,1164.92,1159.92,1152.03,1145.25,1138.48,1134.02,1130.53,1133.60,1135.69,1137.25,1134.82,1142.80,1151.94,1150.68,1126.22,1109.00,1100.22,1094.63,1092.97,1082.62,1065.00,1053.92,1049.43,1048.23,1048.17,1048.87,1053.50,1061.91,1066.30,1071.45,1081.40,1095.76,1109.15,1118.02,1127.16,1130.29,1117.70,1114.63,1118.99,1132.58,1138.03,1131.10,1133.78,1143.77,1157.47,1174.17,1184.04
987.06,996.80,1006.09,1016.54,1023.98,1031.96,1039.21,1044.85,1055.04,1067.94,1081.29,1090.34,1100.74,1113.63,1129.31,1151.55,1172.90,1195.24,1217.76,1240.45,1269.02,1293.07,1311.77,1315.07,1313.91,1315.50,1315.37,1308.78,1294.14,1278.25,1264.06,1246.42,1228.70,1214.74,1206.31,1201.11,1200.53,1213.55,1227.34,1240.36,1256.43,1267.22,1275.71,1263.32,1250.88,1250.25,1256.52,1261.15,1276.20,1291.22,1300.41,1308.05,1318.75,1331.92,1346.64,1360.32,1374.61,1389.26,1401.18,1405.53,1404.97,1403.02,1400.90,1395.63,1393.49,1395.96,1397.80,1396.08,1391.22,1383.86,1375.43,1372.14,1370.97,1368.97,1367.38,1368.35,1369.44,1371.25,1378.82,1385.35,1390.66,1387.94,1376.65,1379.88,1394.83,1399.80,1409.87,1413.57,1416.13,1418.02,1417.56,1416.51,1415.52,1411.81,1401.43,1386.52,1370.71,1358.33,1349.90,1344.47,1333.30,1321.03,1308.84,1296.88,1282.93,1264.86,1271.66,1293.34,1305.63,1313.92,1320.53,1334.88,1346.02,1354.68,1362.71,1362.37,1356.32,1346.95,1335.99,1328.54,1318.61,1310.72,1304.09,1294.43,1280.83,1269.68,1262.48,1254.37,1245.04,1236.60,1229.32,1220.72,1211.34,1210.00,1226.21,1242.42,1238.45,1222.73,1206.43,1188.47,1170.66,1158.79,1155.55,1154.96,1151.20,1150.20,1159.60,1171.49,1173.51,1160.36,1169.24,1186.00,1198.61,1213.44,1223.64,1224.94,1220.82,1226.64,1235.49,1240.75,1240.75,1235.29,1218.29,1202.00,1192.17,1185.31,1178.36,1170.22,1165.96,1161.83,1151.75,1151.97,1164.24,1174.30,1186.55,1199.99,1214.08,1222.14,1227.26,1234.21,1242.23,1248.82,1252.09,1252.24,1252.27,1252.65,1253.32,1252.99,1252.93,1253.55,1254.30,1255.37,1255.03,1254.45,1256.92,1260.02,1261.59,1259.46,1254.57,1249.22,1245.59,1242.13,1236.47,1225.55,1212.09,1198.30,1183.94,1175.38,1171.08,1162.79,1156.31,1150.20,1148.51,1144.97,1138.53,1139.51,1148.72,1150.85,1153.24,1152.45,1156.18,1160.61,1149.80,1124.15,1114.69,1113.12,1110.99,1097.56,1082.90,1065.55,1054.39,1051.69,1049.75,1050.60,1051.32,1056.05,1062.71,1067.34,1072.49,1080.87,1095.28,1106.75,1120.21,1137.06,1140.44,1127.21,1124.70,1130.86,1136.75,1149.32,1146.33,1142.24,1147.57,1160.78,1176.90,1191.61
989.52,1001.91,1016.91,1020.59,1021.98,1028.24,1040.38,1049.39,1053.70,1066.96,1083.12,1097.56,1109.85,1120.61,1132.61,1148.90,1168.17,1192.01,1217.41,1243.81,1271.56,1293.43,1310.59,1320.74,1325.67,1324.58,1313.88,1300.91,1285.68,1269.25,1255.63,1242.92,1228.51,1216.45,1208.68,1205.40,1206.58,1217.67,1236.41,1247.39,1260.31,1271.87,1281.07,1269.79,1267.07,1259.13,1263.66,1267.65,1275.51,1286.63,1293.50,1300.11,1310.65,1325.45,1340.91,1355.02,1368.38,1382.90,1397.31,1402.89,1403.61,1402.50,1400.66,1395.56,1394.66,1397.27,1399.74,1399.99,1397.15,1391.24,1383.35,1379.68,1378.00,1375.17,1373.58,1374.26,1376.13,1379.38,1387.56,1394.25,1397.61,1390.80,1379.99,1389.00,1402.32,1405.72,1412.33,1415.24,1417.65,1419.81,1420.09,1418.91,1416.58,1409.82,1397.34,1386.95,1373.02,1360.50,1346.97,1336.64,1326.32,1316.19,1305.85,1296.32,1283.03,1267.68,1274.84,1299.64,1313.92,1325.70,1332.62,1341.33,1355.70,1362.98,1365.27,1359.87,1351.04,1338.48,1327.82,1318.24,1309.59,1301.74,1295.44,1287.33,1277.47,1266.73,1255.55,1245.80,1238.89,1232.72,1226.57,1218.47,1213.87,1224.31,1242.38,1250.17,1240.90,1226.90,1214.34,1193.72,1173.96,1161.34,1157.98,1158.24,1154.02,1152.32,1160.52,1175.14,1181.68,1167.19,1165.82,1179.85,1192.57,1208.15,1222.01,1227.80,1226.48,1231.07,1239.01,1242.91,1244.24,1240.32,1227.87,1214.40,1204.70,1193.17,1183.15,1175.81,1172.92,1166.79,1161.23,1151.55,1155.08,1171.07,1183.27,1195.38,1207.85,1220.76,1226.68,1233.74,1242.21,1248.89,1253.15,1255.43,1255.67,1256.66,1257.28,1256.71,1255.90,1256.55,1257.57,1258.48,1258.25,1256.90,1258.52,1261.66,1263.64,1261.77,1258.95,1252.71,1245.47,1240.12,1236.67,1231.57,1221.92,1204.42,1187.24,1183.84,1176.03,1168.40,1167.96,1160.59,1163.71,1155.27,1145.48,1148.22,1162.73,1167.99,1165.70,1161.97,1161.37,1160.14,1150.18,1133.78,1130.38,1128.69,1120.52,1104.45,1086.40,1064.08,1057.10,1054.29,1051.99,1053.23,1055.51,1060.24,1066.07,1072.82,1078.77,1080.45,1091.40,1103.56,1115.86,1132.77,1144.41,1139.66,1136.61,1146.00,1146.99,1158.54,1161.85,1155.75,1159.81,1169.92,1188.05,1198.69
1009.54,1020.40,1035.81,1042.90,1044.93,1042.48,1051.02,1051.98,1057.94,1067.29,1074.65,1088.51,1101.44,1112.44,1124.48,1141.42,1165.92,1190.55,1214.11,1241.16,1264.32,1289.63,1307.91,1318.94,1329.57,1326.14,1313.61,1299.96,1287.15,1266.74,1252.33,1241.96,1229.30,1220.62,1212.41,1209.99,1218.84,1232.89,1250.96,1260.31,1265.33,1279.80,1291.21,1282.59,1280.47,1266.65,1265.63,1279.59,1280.08,1284.63,1289.34,1300.34,1312.48,1327.37,1341.64,1355.57,1367.72,1379.96,1392.15,1399.71,1401.70,1401.62,1400.23,1396.21,1395.73,1398.44,1401.80,1404.38,1404.05,1400.76,1394.09,1387.59,1384.03,1381.60,1381.83,1381.63,1386.63,1390.21,1396.42,1402.33,1403.33,1394.64,1383.69,1394.61,1403.47,1408.53,1414.77,1417.64,1419.87,1421.94,1423.39,1421.87,1419.73,1415.41,1406.87,1397.59,1383.31,1366.95,1352.11,1339.35,1329.10,1320.79,1310.61,1302.81,1291.78,1273.26,1273.79,1299.78,1315.61,1331.23,1343.59,1353.04,1363.56,1369.22,1364.77,1353.66,1339.18,1327.13,1316.34,1306.21,1298.07,1291.22,1286.16,1278.45,1268.56,1259.94,1251.28,1243.79,1236.33,1228.46,1221.64,1220.30,1229.64,1240.89,1251.03,1252.96,1242.42,1227.63,1214.56,1198.38,1177.43,1164.33,1160.83,1161.99,1159.53,1154.66,1158.81,1175.93,1190.24,1179.35,1167.80,1173.63,1187.71,1204.47,1219.81,1229.04,1231.41,1234.93,1241.01,1245.09,1247.55,1244.20,1235.45,1225.90,1214.97,1197.93,1187.44,1190.40,1187.08,1174.66,1168.17,1163.64,1153.85,1163.15,1179.05,1191.24,1206.32,1221.10,1227.22,1234.21,1242.22,1248.58,1253.90,1258.06,1258.87,1260.24,1260.88,1260.04,1258.84,1259.44,1260.64,1261.65,1260.96,1259.39,1259.86,1263.48,1265.83,1264.19,1261.32,1254.36,1243.94,1234.18,1232.11,1233.09,1228.31,1210.16,1197.18,1194.09,1181.17,1179.17,1177.85,1174.43,1173.24,1161.82,1157.26,1156.95,1171.57,1175.85,1168.47,1157.70,1151.64,1148.68,1144.87,1140.22,1138.05,1131.61,1118.54,1098.43,1076.11,1063.86,1058.33,1055.74,1054.38,1055.78,1059.06,1064.61,1070.97,1082.39,1093.29,1090.01,1088.86,1099.77,1111.51,1125.90,1141.89,1150.85,1152.66,1162.46,1164.99,1172.97,1177.26,1172.05,1176.46,1182.71,1197.74,1193.29
1021.72,1042.32,1054.37,1068.37,1069.06,1058.50,1072.00,1068.43,1059.62,1071.79,1085.88,1093.39,1106.26,1119.42,1133.88,1145.14,1165.16,1185.54,1208.98,1235.17,1259.21,1293.23,1312.84,1322.65,1331.02,1322.87,1310.39,1299.63,1286.63,1271.26,1258.07,1247.07,1233.96,1224.45,1220.87,1216.97,1225.36,1244.51,1258.61,1267.23,1280.75,1295.57,1306.41,1301.98,1290.24,1275.71,1271.06,1288.35,1295.08,1297.55,1297.13,1302.00,1311.61,1324.52,1337.40,1350.18,1364.22,1375.33,1385.80,1396.87,1400.72,1401.19,1400.62,1397.96,1397.85,1401.10,1404.44,1408.43,1409.60,1410.02,1406.73,1397.09,1391.67,1389.24,1393.09,1395.89,1398.14,1403.21,1408.31,1410.36,1407.18,1395.39,1385.85,1395.40,1404.08,1409.18,1415.71,1418.64,1421.16,1423.59,1425.69,1426.21,1425.53,1424.31,1418.04,1405.56,1389.73,1372.53,1358.52,1345.96,1340.76,1331.63,1316.05,1304.68,1294.02,1277.35,1272.93,1297.23,1315.88,1332.97,1346.00,1359.03,1370.68,1371.99,1362.28,1348.24,1333.81,1321.17,1309.13,1299.20,1289.98,1282.16,1274.07,1268.73,1260.66,1252.64,1246.75,1240.68,1233.53,1227.31,1226.91,1236.94,1246.86,1252.24,1258.60,1253.60,1239.32,1223.91,1209.83,1196.53,1178.22,1168.77,1164.40,1165.78,1164.68,1159.10,1157.73,1175.76,1194.28,1192.98,1177.66,1170.62,1180.78,1198.02,1214.52,1227.57,1233.79,1238.04,1242.67,1247.32,1250.01,1250.08,1244.04,1232.09,1218.56,1201.55,1197.82,1208.32,1200.32,1186.28,1176.05,1171.23,1165.46,1162.26,1175.51,1190.04,1207.74,1221.33,1228.61,1237.53,1244.59,1250.95,1257.86,1260.88,1261.89,1262.95,1263.74,1262.90,1262.01,1262.34,1263.29,1264.16,1263.37,1262.25,1262.79,1266.74,1268.23,1264.78,1258.67,1250.76,1240.26,1229.47,1224.25,1227.80,1229.36,1222.32,1213.70,1203.60,1193.84,1191.55,1188.39,1186.11,1178.57,1173.36,1174.13,1171.57,1176.86,1174.65,1163.33,1151.16,1142.62,1138.38,1134.97,1129.47,1126.73,1121.64,1108.48,1087.34,1069.74,1062.23,1058.55,1057.42,1057.63,1057.57,1061.01,1068.64,1076.45,1091.31,1106.75,1102.67,1091.82,1097.38,1107.89,1119.05,1132.78,1146.24,1155.33,1163.58,1173.12,1186.21,1197.45,1196.44,1200.95,1205.06,1197.76,1174.13
1016.74,1041.15,1062.89,1092.25,1088.59,1073.91,1091.02,1087.22,1071.48,1072.03,1092.17,1104.06,1110.63,1120.47,1140.93,1155.28,1172.14,1190.34,1214.90,1237.80,1267.55,1300.53,1318.74,1330.77,1333.85,1318.25,1303.90,1291.61,1279.71,1269.43,1257.27,1245.59,1234.84,1231.14,1227.96,1224.17,1229.76,1247.19,1262.44,1271.59,1288.20,1304.44,1320.36,1319.00,1299.69,1281.80,1277.93,1294.77,1308.30,1313.66,1312.79,1309.08,1312.34,1320.98,1331.04,1342.88,1356.83,1370.70,1382.84,1396.56,1400.49,1400.96,1400.47,1399.14,1399.27,1402.55,1406.94,1411.94,1413.83,1413.78,1412.52,1409.91,1407.94,1405.14,1407.61,1410.59,1411.31,1412.81,1413.06,1412.20,1408.54,1395.62,1387.16,1393.35,1403.77,1409.41,1415.55,1418.21,1420.89,1424.00,1426.96,1429.18,1430.46,1428.45,1420.76,1408.17,1392.92,1376.82,1363.59,1358.15,1349.65,1336.16,1319.11,1306.55,1299.07,1283.35,1276.12,1299.37,1316.55,1333.66,1347.93,1361.26,1372.97,1373.49,1362.19,1348.99,1332.73,1318.95,1305.14,1296.38,1288.74,1282.19,1274.11,1270.54,1266.64,1261.72,1254.34,1242.98,1234.73,1235.24,1240.99,1249.89,1255.46,1259.22,1262.80,1253.75,1239.10,1224.31,1210.74,1200.13,1184.09,1173.98,1167.61,1169.24,1169.32,1163.86,1159.07,1175.89,1198.68,1206.13,1194.48,1181.82,1176.24,1188.73,1206.78,1222.39,1231.31,1237.09,1243.16,1248.88,1250.87,1250.93,1247.39,1233.07,1220.14,1207.30,1207.27,1216.05,1209.24,1193.95,1182.22,1175.55,1173.07,1170.49,1176.65,1187.99,1204.53,1219.43,1227.45,1239.97,1248.37,1255.90,1261.83,1263.80,1264.84,1265.76,1266.50,1265.94,1265.71,1265.66,1266.11,1266.81,1266.12,1265.18,1266.14,1269.85,1270.07,1262.39,1250.55,1240.86,1234.28,1226.34,1217.03,1216.46,1220.12,1218.12,1213.88,1208.57,1201.11,1196.69,1193.59,1190.65,1185.55,1181.46,1176.34,1172.00,1169.64,1163.01,1153.41,1142.33,1134.27,1130.76,1127.40,1119.63,1116.49,1109.52,1097.64,1080.90,1067.81,1061.21,1058.88,1059.03,1059.95,1059.63,1063.95,1073.12,1080.19,1090.70,1108.19,1116.53,1104.96,1099.26,1104.88,1113.03,1124.18,1136.13,1143.98,1153.24,1167.69,1183.30,1197.01,1210.24,1217.72,1210.33,1189.82,1165.77
1014.10,1035.22,1060.10,1097.64,1103.26,1094.10,1103.29,1099.36,1081.06,1073.79,1088.60,1108.23,1123.91,1129.15,1138.10,1157.28,1179.61,1202.00,1225.29,1244.42,1280.87,1304.52,1321.00,1336.06,1335.17,1319.93,1304.21,1287.63,1273.87,1264.19,1253.41,1245.47,1244.02,1242.01,1235.12,1231.11,1235.63,1250.37,1265.78,1277.86,1295.59,1309.24,1323.08,1325.86,1311.10,1295.62,1286.35,1296.49,1310.84,1323.48,1326.84,1322.10,1321.73,1324.93,1332.80,1342.63,1356.70,1370.89,1384.44,1397.07,1400.39,1400.68,1400.36,1400.00,1400.45,1403.61,1409.25,1414.58,1416.15,1415.55,1414.82,1414.43,1414.52,1414.31,1415.14,1416.61,1417.24,1417.36,1415.34,1412.67,1408.39,1397.02,1389.00,1394.75,1404.37,1409.58,1414.61,1418.35,1421.78,1424.79,1427.63,1430.98,1432.29,1428.06,1419.18,1406.19,1393.08,1379.12,1371.10,1369.35,1352.35,1336.15,1323.62,1312.27,1302.38,1284.58,1278.91,1298.32,1315.42,1333.02,1350.69,1364.10,1374.69,1376.66,1364.14,1350.22,1331.72,1317.33,1307.17,1303.73,1302.48,1294.53,1285.38,1287.45,1283.84,1275.49,1261.13,1242.36,1240.08,1244.09,1250.75,1257.58,1263.33,1267.31,1263.68,1253.28,1239.77,1225.57,1212.42,1204.35,1191.75,1177.26,1170.18,1171.45,1172.07,1167.57,1162.00,1176.44,1201.61,1214.69,1209.98,1196.97,1182.95,1183.23,1199.20,1215.04,1225.74,1233.11,1239.45,1247.80,1251.26,1251.57,1248.32,1234.20,1223.02,1214.38,1212.25,1223.28,1217.44,1202.42,1188.65,1181.26,1178.01,1173.91,1176.81,1186.73,1201.17,1215.71,1224.96,1240.51,1251.74,1259.75,1264.63,1266.82,1267.75,1268.67,1269.34,1269.37,1269.30,1268.88,1268.99,1269.47,1268.73,1267.94,1268.48,1271.25,1271.17,1262.62,1249.06,1234.94,1226.84,1221.25,1210.18,1206.38,1208.43,1203.96,1198.41,1194.38,1188.60,1185.43,1185.78,1184.14,1179.87,1172.10,1163.30,1157.11,1152.51,1148.20,1140.20,1132.47,1123.48,1118.40,1116.02,1110.30,1103.87,1096.87,1087.52,1080.68,1070.55,1062.65,1060.72,1060.54,1060.83,1063.06,1068.87,1081.02,1089.13,1091.97,1102.92,1119.87,1121.93,1113.20,1110.69,1111.00,1119.24,1129.32,1141.95,1154.44,1165.42,1173.91,1185.32,1203.26,1210.42,1194.45,1182.85,1169.79
1012.71,1036.46,1058.07,1093.57,1112.28,1112.90,1110.20,1106.33,1096.84,1087.13,1091.31,1108.75,1124.82,1142.57,1150.01,1162.12,1184.69,1209.86,1229.93,1252.01,1301.22,1318.43,1325.53,1332.21,1327.51,1320.86,1309.25,1293.31,1282.73,1271.93,1262.63,1260.46,1259.65,1251.30,1241.51,1237.06,1236.47,1248.30,1262.17,1277.31,1291.81,1307.01,1317.88,1325.08,1323.26,1311.64,1303.16,1303.35,1312.68,1328.38,1340.03,1337.76,1338.02,1336.49,1342.60,1347.41,1359.18,1371.93,1383.73,1395.91,1400.19,1400.43,1400.52,1400.54,1401.55,1404.43,1410.46,1414.57,1416.01,1415.24,1415.01,1415.15,1415.50,1415.25,1415.55,1416.59,1416.89,1416.90,1415.52,1412.13,1406.92,1398.01,1391.57,1398.44,1407.84,1411.55,1415.15,1420.87,1424.57,1428.03,1431.11,1434.31,1433.13,1426.85,1417.40,1403.83,1392.50,1385.22,1384.01,1376.22,1356.43,1340.42,1331.33,1318.38,1303.00,1284.99,1287.32,1304.39,1319.08,1335.01,1351.30,1366.90,1378.10,1380.07,1365.82,1349.93,1334.78,1319.38,1314.90,1315.35,1314.80,1306.43,1298.99,1300.05,1293.20,1279.88,1260.76,1244.18,1245.58,1250.01,1257.37,1264.76,1270.67,1271.02,1260.45,1250.85,1238.26,1224.34,1211.82,1204.61,1194.77,1181.76,1174.48,1174.30,1173.72,1169.81,1165.59,1178.85,1201.53,1220.12,1219.44,1206.96,1192.10,1183.98,1195.45,1208.96,1220.47,1230.25,1236.56,1244.80,1251.24,1252.47,1250.85,1241.36,1227.10,1221.32,1218.38,1229.41,1225.04,1211.06,1196.75,1187.66,1181.68,1176.64,1175.74,1184.23,1196.10,1212.53,1223.65,1240.17,1253.59,1261.93,1267.80,1269.90,1270.61,1271.52,1272.15,1272.32,1272.20,1271.76,1271.75,1272.12,1271.38,1270.80,1271.18,1273.16,1272.02,1261.84,1247.91,1233.38,1222.78,1212.83,1201.57,1197.59,1196.35,1189.59,1183.60,1178.31,1174.43,1172.66,1172.72,1170.56,1165.67,1158.73,1149.72,1141.85,1136.43,1130.75,1125.09,1119.12,1113.81,1110.68,1107.27,1099.85,1091.43,1086.81,1081.16,1077.21,1071.31,1065.66,1064.15,1063.16,1062.80,1065.91,1074.38,1089.62,1102.77,1103.93,1103.32,1118.12,1133.62,1132.45,1124.37,1121.44,1118.28,1126.53,1139.50,1149.56,1157.13,1167.98,1183.09,1200.96,1196.88,1181.92,1171.23,1166.50
1012.54,1033.36,1055.42,1087.40,1106.66,1109.66,1108.54,1111.55,1114.45,1105.61,1101.50,1109.27,1123.30,1142.13,1160.96,1172.61,1190.09,1215.38,1237.58,1262.74,1308.55,1321.12,1322.48,1320.86,1313.30,1308.89,1308.80,1302.99,1291.13,1280.11,1276.60,1275.28,1269.85,1256.86,1252.61,1248.59,1239.97,1244.17,1253.44,1267.09,1282.10,1297.11,1305.64,1312.89,1318.39,1318.08,1316.37,1318.52,1324.45,1337.10,1349.97,1353.82,1356.65,1353.77,1363.18,1363.57,1365.60,1372.13,1382.40,1395.45,1401.05,1401.42,1401.63,1401.34,1402.20,1404.74,1409.84,1413.07,1415.32,1415.27,1415.01,1415.21,1415.34,1415.21,1415.51,1416.37,1416.74,1416.38,1414.79,1411.43,1405.91,1398.80,1393.52,1399.05,1407.77,1412.30,1416.80,1422.52,1426.60,1430.65,1434.34,1435.46,1432.10,1425.89,1416.79,1404.45,1396.79,1393.12,1387.82,1375.40,1357.02,1341.80,1330.71,1315.13,1297.45,1286.46,1295.63,1310.71,1326.33,1341.61,1357.01,1370.28,1378.00,1382.78,1374.42,1356.91,1346.72,1333.39,1326.00,1324.95,1324.83,1316.59,1311.28,1307.52,1298.01,1281.40,1258.80,1247.08,1250.70,1256.58,1264.19,1271.71,1275.45,1268.26,1254.76,1244.21,1232.40,1220.17,1212.19,1206.11,1199.97,1189.91,1179.93,1177.26,1174.30,1170.50,1167.14,1181.05,1199.19,1221.25,1228.42,1214.49,1197.28,1187.91,1197.75,1212.58,1225.02,1236.86,1242.05,1245.79,1251.29,1253.27,1251.97,1247.09,1231.47,1226.98,1226.13,1232.46,1229.49,1221.97,1209.21,1194.03,1186.58,1180.84,1177.10,1181.63,1193.87,1210.43,1223.01,1238.97,1253.99,1263.53,1270.56,1272.50,1273.31,1274.30,1274.90,1275.13,1274.96,1274.61,1274.59,1274.75,1274.13,1273.57,1274.25,1275.41,1273.42,1266.39,1253.79,1242.48,1232.27,1218.59,1201.37,1191.81,1182.29,1178.01,1173.88,1166.63,1160.33,1158.88,1157.41,1153.61,1147.76,1143.52,1137.00,1131.19,1125.05,1118.56,1112.67,1108.33,1104.63,1100.64,1097.87,1093.21,1088.42,1084.58,1079.76,1075.70,1072.21,1069.08,1067.24,1065.84,1064.76,1066.77,1076.22,1090.01,1108.93,1119.34,1118.07,1116.94,1133.16,1141.94,1141.23,1136.29,1128.92,1127.01,1138.63,1148.55,1157.98,1169.68,1183.18,1195.83,1185.44,1170.65,1160.32,1155.48
1008.47,1025.74,1050.74,1071.03,1086.82,1089.50,1093.82,1099.62,1112.26,1120.95,1120.92,1124.55,1132.29,1146.34,1166.56,1186.76,1201.31,1222.33,1242.13,1270.36,1308.13,1313.72,1308.90,1303.83,1298.20,1293.38,1296.50,1298.04,1291.62,1285.88,1287.36,1285.21,1275.50,1268.80,1271.37,1267.58,1249.72,1244.49,1250.13,1258.49,1271.82,1284.52,1291.74,1298.28,1303.93,1308.50,1313.96,1320.85,1329.27,1340.69,1351.31,1363.71,1371.69,1373.96,1380.40,1381.13,1381.45,1381.00,1389.82,1401.34,1405.18,1404.13,1403.16,1401.98,1402.39,1404.43,1407.53,1410.49,1412.93,1414.39,1414.92,1415.11,1415.17,1415.14,1415.52,1416.23,1416.64,1416.21,1414.47,1410.88,1404.79,1397.82,1395.79,1402.55,1407.85,1412.56,1417.86,1422.84,1426.98,1431.72,1435.75,1434.94,1429.20,1423.94,1416.19,1407.72,1400.81,1392.22,1383.15,1367.81,1349.67,1335.26,1323.30,1304.50,1290.01,1293.77,1305.17,1317.12,1329.53,1343.67,1358.81,1371.24,1378.12,1384.91,1382.00,1368.50,1354.85,1347.40,1340.53,1335.68,1333.00,1326.54,1317.25,1308.29,1298.01,1282.10,1259.61,1251.39,1257.57,1263.39,1270.73,1279.00,1277.61,1264.33,1249.95,1241.52,1230.20,1219.55,1213.24,1207.89,1203.34,1197.18,1188.90,1181.20,1175.66,1170.56,1169.96,1182.84,1196.76,1215.88,1229.30,1220.68,1198.65,1191.02,1201.20,1215.50,1229.30,1240.91,1248.55,1249.91,1251.86,1254.11,1253.33,1249.13,1238.29,1233.95,1231.75,1234.37,1234.57,1230.33,1219.77,1203.18,1194.34,1187.90,1179.88,1179.56,1191.82,1207.52,1221.01,1234.69,1252.87,1264.13,1271.73,1274.61,1276.01,1277.04,1277.66,1277.88,1277.76,1277.48,1277.45,1277.50,1276.98,1276.26,1276.90,1277.82,1276.12,1270.70,1257.32,1241.99,1227.79,1212.26,1200.08,1192.04,1182.39,1176.78,1171.21,1165.95,1159.97,1155.09,1149.69,1144.98,1140.15,1136.28,1131.34,1126.57,1122.62,1120.09,1117.19,1113.94,1111.21,1107.96,1102.59,1096.03,1091.96,1086.70,1080.59,1077.14,1075.18,1071.88,1069.12,1067.44,1066.37,1066.54,1077.45,1088.61,1105.41,1120.45,1130.35,1125.09,1130.93,1143.52,1150.89,1148.08,1145.90,1137.46,1140.46,1152.34,1164.55,1176.31,1189.06,1191.26,1176.67,1162.40,1152.64,1144.45
